GTIN,AMPPID
7611711476119,24699111000001107
7611711481823,24699411000001102
7611711683616,24699411000001102
7611711476034,24699511000001103
7611711481854,24699811000001100
7611711683647,24699811000001100
7611711476065,24699911000001105
7611711481885,24700111000001108
7611711683678,24700111000001108
7611711476096,24700311000001105
7611711481892,24700611000001100
7611711683746,24700611000001100
7611711473927,24700711000001109
7611711476126,24700811000001101
7611711481922,24701111000001102
7611711683777,24701111000001102
7611711476133,24701211000001108
7611711473903,24701411000001107
7611711481953,24701611000001105
7611711683807,24701611000001105
7611711476164,24701711000001101
7611711481984,24702011000001106
7611711683838,24702011000001106
7611711473934,24702111000001107
7611711476195,24702211000001101
7611711476225,24702511000001103
7611711481908,24702611000001104
7611711683753,24702611000001104
7611711476140,24702911000001105
7611711481939,24703011000001102
7611711683784,24703011000001102
7611711476171,24703311000001104
7611711481960,24703411000001106
7611711683814,24703411000001106
7611711476201,24703711000001100
7611711481991,24703811000001108
7611711683845,24703811000001108
7611711476232,24704011000001100
7611711476157,24704311000001102
7611711481915,24704411000001109
7611711683760,24704411000001109
7611711481946,24704711000001103
7611711683791,24704711000001103
7611711476188,24704811000001106
7611711481977,24705011000001101
7611711683821,24705011000001101
7611711476218,24705211000001106
7611711482004,24705511000001109
7611711683852,24705511000001109
7611711476249,24705611000001108
7611711483216,24706411000001101
7611711683920,24706411000001101
7611711477451,24706711000001107
7611711483247,24707311000001106
7611711683951,24707311000001106
7611711477482,24707611000001101
7611711483278,24707911000001107
7611711683982,24707911000001107
7611711477512,24708011000001109
7611711483308,24708311000001107
7611711684019,24708311000001107
7611711477543,24708411000001100
7611711477468,24708811000001103
7611711483223,24709111000001103
7611711683937,24709111000001103
7611711477499,24709611000001106
7611711483254,24709811000001105
7611711683968,24709811000001105
7611711477529,24710111000001106
7611711483285,24710211000001100
7611711683999,24710211000001100
7611711477550,24710511000001102
7611711483315,24710611000001103
7611711684026,24710611000001103
7611711477475,24710811000001104
7611711477505,24711011000001101
7611711477536,24711211000001106
7611711477567,24711411000001105
7611711483230,24711611000001108
7611711683944,24711611000001108
7611711483261,24711811000001107
7611711683975,24711811000001107
7611711483292,24712011000001109
7611711684002,24712011000001109
7611711483322,24712211000001104
7611711684033,24712211000001104
7611711477574,24712511000001101
7611711483339,24712611000001102
7611711684101,24712611000001102
7611711477604,24712811000001103
7611711477635,24713011000001100
7611711483360,24713311000001102
7611711684132,24713311000001102
7611711477666,24713411000001109
7611711483391,24713711000001103
7611711684163,24713711000001103
7611711477581,24713811000001106
7611711483421,24714111000001102
7611711684194,24714111000001102
7611711477611,24714211000001108
7611711477642,24714411000001107
7611711477673,24714611000001105
7611711483346,24714911000001104
7611711684118,24714911000001104
7611711477598,24715011000001104
7611711477628,24715711000001102
7611711477659,24715911000001100
7611711477680,24716111000001109
7611711483377,24716311000001106
7611711684149,24716311000001106
7611711487535,24716411000001104
7611711794695,24716411000001104
7611711483407,24716711000001105
7611711684170,24716711000001105
7611711487566,24716811000001102
7611711794725,24716811000001102
7611711483438,24717111000001107
7611711684200,24717111000001107
7611711487597,24717211000001101
7611711794756,24717211000001101
7611711483353,24717511000001103
7611711684125,24717511000001103
7611711487627,24717611000001104
7611711794787,24717611000001104
7611711483384,24717811000001100
7611711684156,24717811000001100
7611711483414,24718011000001107
7611711684187,24718011000001107
7611711483445,24718211000001102
7611711684217,24718211000001102
7611711487542,24718411000001103
7611711794701,24718411000001103
7611711487573,24718611000001100
7611711794732,24718611000001100
7611711487603,24718811000001101
7611711794763,24718811000001101
7611711487634,24719111000001101
7611711794794,24719111000001101
7611711490412,24719211000001107
7611711795777,24719211000001107
7611711487559,24719411000001106
7611711794718,24719411000001106
7611711487580,24719711000001100
7611711794749,24719711000001100
7611711490443,24719811000001108
7611711795807,24719811000001108
7611711487610,24720111000001100
7611711794770,24720111000001100
7611711487641,24720311000001103
7611711794800,24720311000001103
7611711490474,24720411000001105
7611711795838,24720411000001105
7611711487658,24720611000001108
7611711794879,24720611000001108
7611711487689,24720911000001102
7611711794909,24720911000001102
7611711490504,24721011000001105
7611711795869,24721011000001105
7611711481878,24721111000001106
7611711683661,24721111000001106
7611711490429,24721411000001101
7611711795784,24721411000001101
7611711487719,24721511000001102
7611711794930,24721511000001102
7611711487740,24721811000001104
7611711794961,24721811000001104
7611711481816,24721911000001109
7611711683609,24721911000001109
7611711490450,24722011000001102
7611711795814,24722011000001102
7611711487665,24722211000001107
7611711794886,24722211000001107
7611711490481,24722411000001106
7611711795845,24722411000001106
7611711487696,24722611000001109
7611711794916,24722611000001109
7611711490511,24722911000001103
7611711795876,24722911000001103
7611711487726,24723011000001106
7611711794947,24723011000001106
7611711487757,24723211000001101
7611711794978,24723211000001101
7611711487672,24723411000001102
7611711794893,24723411000001102
7611711487702,24723611000001104
7611711794923,24723611000001104
7611711487733,24723811000001100
7611711794954,24723811000001100
7611711487764,24724011000001108
7611711794985,24724011000001108
7611711490436,24724211000001103
7611711795791,24724211000001103
7611711490467,24724411000001104
7611711795821,24724411000001104
7611711490498,24724611000001101
7611711795852,24724611000001101
7611711490528,24724811000001102
7611711795883,24724811000001102
7611711490535,24725011000001107
7611711795951,24725011000001107
7611711488976,24725311000001105
7611711796859,24725311000001105
7611711490566,24725411000001103
7611711795982,24725411000001103
7611711489003,24725711000001109
7611711796880,24725711000001109
7611711490597,24725911000001106
7611711796019,24725911000001106
7611711489034,24726011000001103
7611711796910,24726011000001103
7611711490627,24726311000001100
7611711796040,24726311000001100
7611711489065,24726411000001107
7611711796941,24726411000001107
7611711490542,24726711000001101
7611711795968,24726711000001101
7611711488983,24726811000001109
7611711796866,24726811000001109
7611711489010,24727111000001104
7611711796897,24727111000001104
7611711490573,24727211000001105
7611711795999,24727211000001105
7611711489041,24727411000001109
7611711796927,24727411000001109
7611711490603,24727711000001103
7611711796026,24727711000001103
7611711489072,24727811000001106
7611711796958,24727811000001106
7611711490559,24728211000001109
7611711795975,24728211000001109
7611711490580,24728411000001108
7611711796002,24728411000001108
7611711490610,24728611000001106
7611711796033,24728611000001106
7611711490641,24728811000001105
7611711796064,24728811000001105
7611711491853,24729011000001109
7611711797931,24729011000001109
7611711491884,24729211000001104
7611711797962,24729211000001104
7611711491914,24729411000001100
7611711797993,24729411000001100
7611711491945,24729611000001102
7611711798020,24729611000001102
7611711491860,24729811000001103
7611711797948,24729811000001103
7611711491891,24730011000001103
7611711797979,24730011000001103
7611711491921,24730211000001108
7611711798006,24730211000001108
7611711491952,24730411000001107
7611711798037,24730411000001107
7611711491877,24730611000001105
7611711797955,24730611000001105
7611711491907,24730811000001109
7611711797986,24730811000001109
7611711491938,24731011000001107
7611711798013,24731011000001107
7611711491969,24731211000001102
7611711798044,24731211000001102
7611711491976,24731411000001103
7611711798112,24731411000001103
7611711492003,24731611000001100
7611711798143,24731611000001100
7611711492034,24731811000001101
7611711798174,24731811000001101
7611711492065,24732011000001104
7611711798204,24732011000001104
7611711491983,24732211000001109
7611711798129,24732211000001109
7611711492010,24732411000001108
7611711798150,24732411000001108
7611711492041,24732911000001100
7611711798181,24732911000001100
7611711488990,24733111000001109
7611711796873,24733111000001109
7611711492072,24733211000001103
7611711798211,24733211000001103
7611711489027,24733411000001104
7611711796903,24733411000001104
7611711489058,24733711000001105
7611711796934,24733711000001105
7611711489089,24733911000001107
7611711796965,24733911000001107
7611711489096,24734111000001106
7611711797030,24734111000001106
7611711491990,24734411000001101
7611711798136,24734411000001101
7611711489126,24734611000001103
7611711797061,24734611000001103
7611711492027,24735111000001105
7611711798167,24735111000001105
7611711489157,24735411000001100
7611711797092,24735411000001100
7611711489188,24735611000001102
7611711797122,24735611000001102
7611711492058,24735711000001106
7611711798198,24735711000001106
7611711489102,24736011000001100
7611711797047,24736011000001100
7611711492089,24736111000001104
7611711798228,24736111000001104
7611711489133,24736311000001102
7611711797078,24736311000001102
7611711489164,24736511000001108
7611711797108,24736511000001108
7611711489195,24736711000001103
7611711797139,24736711000001103
7611711489119,24736911000001101
7611711797054,24736911000001101
7611711489140,24737111000001101
7611711797085,24737111000001101
7611711489171,24737311000001104
7611711797115,24737311000001104
7611711489201,24737511000001105
7611711797146,24737511000001105
7611711496896,24737711000001100
7611711496919,24737911000001103
7611711496933,24738111000001100
7611711496957,24738311000001103
7611711496902,24738511000001109
7611711493055,24738811000001107
7611711496926,24738911000001102
7611711493079,24739111000001107
7611711493093,24739311000001109
7611711496940,24739511000001103
7611711496964,24739711000001108
7611711496995,24740111000001103
7611711497015,24740311000001101
7611711497039,24740511000001107
7611711496988,24740811000001105
7611711493116,24740911000001100
7611711493062,24741211000001103
7611711497008,24741311000001106
7611711493086,24741511000001100
7611711497022,24741711000001105
7611711493109,24741911000001107
7611711497046,24742311000001102
7611711493123,24742511000001108
7611711497855,24742811000001106
7611711493130,24742911000001101
7611711497879,24743111000001105
7611711493154,24743311000001107
7611711497893,24743611000001102
7611711493178,24743711000001106
7611711493192,24744011000001106
7611711493147,24744211000001101
7611711497916,24744311000001109
7611711493161,24744611000001104
7611711497862,24744711000001108
7611711493185,24744911000001105
7611711493208,24745211000001100
7611711497886,24745311000001108
7611711494014,24745611000001103
7611711497909,24745711000001107
7611711494038,24745911000001109
7611711494052,24746211000001106
7611711494076,24746411000001105
7611711494021,24746611000001108
7611711494045,24746811000001107
7611711494069,24747011000001103
7611711497923,24747111000001102
7611711497930,24747311000001100
7611711497954,24747511000001106
7611711497978,24747711000001101
7611711497992,24747911000001104
7611711494083,24748111000001101
7611711494090,24748311000001104
7611711494113,24748511000001105
7611711494137,24748711000001100
7611711494151,24748911000001103
7611711494106,24749111000001108
7611711494120,24749311000001105
7611711494144,24749511000001104
7611711494168,24749711000001109
7611711497947,24749911000001106
7611711497961,24750111000001101
7611711497985,24750311000001104
7611711498005,24750611000001109
7611711390644,24750711000001100
7611711390668,24750911000001103
7611711390682,24751111000001107
7611711390705,24751311000001109
7611711393065,24753311000001105
7611711393041,24753411000001103
7611711393072,24753511000001104
7611711390651,24753711000001109
7611711393102,24753811000001101
7611711490634,24753911000001106
7611711796057,24753911000001106
7611711390675,24754111000001105
7611711393133,24754211000001104
7611711393058,24754411000001100
7611711390699,24754511000001101
7611711393089,24754711000001106
7611711390712,24754811000001103
7611711393119,24754911000001108
7611711390729,24755111000001109
7611711393140,24755311000001106
7611711390743,24755411000001104
7611711393096,24755711000001105
7611711390767,24755811000001102
7611711390781,24756111000001103
7611711393126,24756211000001109
7611711390736,24756511000001107
7611711393157,24756611000001106
7611711390750,24756911000001100
7611711393164,24757011000001101
7611711390774,24757311000001103
7611711393195,24757411000001105
7611711393225,24757711000001104
7611711496971,24757811000001107
7611711393256,24758011000001100
7611711390798,24758111000001104
7611711393171,24758411000001109
7611711390804,24758511000001108
7611711393201,24758811000001106
7611711390828,24758911000001101
7611711390842,24759211000001100
7611711393232,24759311000001108
7611711390866,24759611000001103
7611711393263,24759711000001107
7611711390811,24760011000001106
7611711393188,24760111000001107
7611711390835,24760411000001102
7611711390859,24760611000001104
7611711390873,24760811000001100
7611711393218,24760911000001105
7611711393249,24761211000001107
7611711390880,24761311000001104
7611711393270,24761511000001105
7611711390903,24761711000001100
7611711395922,24762011000001105
7611711699167,24762011000001105
7611711390927,24762111000001106
7611711390941,24762311000001108
7611711390897,24762611000001103
7611711395953,24762711000001107
7611711699198,24762711000001107
7611711390910,24762911000001109
7611711390934,24763211000001106
7611711395984,24763411000001105
7611711699228,24763411000001105
7611711390958,24763511000001109
7611711393287,24763711000001104
7611711393317,24763911000001102
7611711393348,24764211000001109
7611711396011,24764411000001108
7611711699259,24764411000001108
7611711393379,24764511000001107
7611711395939,24764711000001102
7611711699174,24764711000001102
7611711395960,24764911000001100
7611711699204,24764911000001100
7611711395991,24765111000001104
7611711699235,24765111000001104
7611711396028,24765311000001102
7611711699266,24765311000001102
7611711395946,24765511000001108
7611711699181,24765511000001108
7611711395977,24765711000001103
7611711699211,24765711000001103
7611711396004,24765911000001101
7611711699242,24765911000001101
7611711396035,24766111000001105
7611711699273,24766111000001105
7611711396042,24766311000001107
7611711699341,24766311000001107
7611711396073,24766511000001101
7611711699372,24766511000001101
7611711396103,24766711000001106
7611711699402,24766711000001106
7611711396134,24766911000001108
7611711699433,24766911000001108
7611711396059,24767111000001108
7611711699358,24767111000001108
7611711396080,24767311000001105
7611711699389,24767311000001105
7611711396110,24767511000001104
7611711699419,24767511000001104
7611711396141,24767711000001109
7611711699440,24767711000001109
7611711396066,24767911000001106
7611711699365,24767911000001106
7611711396097,24768111000001109
7611711699396,24768111000001109
7611711396127,24768311000001106
7611711699426,24768311000001106
7611711396158,24768511000001100
7611711699457,24768511000001100
7611711396165,24768711000001105
7611711699525,24768711000001105
7611711396196,24768911000001107
7611711699556,24768911000001107
7611711396226,24769111000001102
7611711699587,24769111000001102
7611711396257,24769311000001100
7611711699617,24769311000001100
7611711396172,24769511000001106
7611711699532,24769511000001106
7611711396202,24769711000001101
7611711699563,24769711000001101
7611711396233,24769911000001104
7611711699594,24769911000001104
7611711396264,24770111000001104
7611711699624,24770111000001104
7611711393294,24770311000001102
7611711396189,24770611000001107
7611711699549,24770611000001107
7611711393324,24770711000001103
7611711396219,24770911000001101
7611711699570,24770911000001101
7611711396240,24771111000001105
7611711699600,24771111000001105
7611711396271,24771311000001107
7611711699631,24771311000001107
7611711396288,24771611000001102
7611711699709,24771611000001102
7611711396318,24771811000001103
7611711699730,24771811000001103
7611711396349,24772011000001101
7611711699761,24772011000001101
7611711393355,24772111000001100
7611711396370,24772311000001103
7611711699792,24772311000001103
7611711393386,24772611000001108
7611711396295,24772711000001104
7611711699716,24772711000001104
7611711396325,24772911000001102
7611711699747,24772911000001102
7611711396356,24773111000001106
7611711699778,24773111000001106
7611711396387,24773411000001101
7611711699808,24773411000001101
7611711393300,24773511000001102
7611711396301,24773711000001107
7611711699723,24773711000001107
7611711396332,24774111000001108
7611711699754,24774111000001108
7611711396363,24774411000001103
7611711699785,24774411000001103
7611711393331,24774811000001101
7611711396394,24775011000001106
7611711699815,24775011000001106
7611711393362,24775511000001103
7611711393393,24775711000001108
7611711393409,24776211000001107
7611711393430,24776411000001106
7611711393461,24776611000001109
7611711393492,24776811000001108
7611711393416,24777011000001104
7611711393447,24777211000001109
05060139530309,24777511000001107
7611711393478,24777611000001106
05060139530293,24777911000001100
7611711393508,24778011000001103
7611711393423,24778211000001108
7611711393454,24778411000001107
7611711393485,24778611000001105
7611711393515,24778811000001109
7611711407441,24779011000001108
7611711800099,24779011000001108
7611711407472,24779211000001103
7611711800129,24779211000001103
7611711407502,24779411000001104
7611711800150,24779411000001104
7611711407533,24779611000001101
7611711800181,24779611000001101
7611711407458,24779811000001102
7611711800105,24779811000001102
7611711407489,24780011000001108
7611711800136,24780011000001108
5000471007237,24780311000001106
7613326020787,24780311000001106
7611711407519,24780511000001100
7611711800167,24780511000001100
7611711407564,24780611000001101
7611711800273,24780611000001101
5000471007299,24780911000001107
5000471007275,24780911000001107
5000471007299,24780911000001107
7611711407540,24781011000001104
7611711800198,24781011000001104
7611711407465,24781211000001109
7611711800112,24781211000001109
7611711407496,24781411000001108
7611711800143,24781411000001108
7611711407526,24781611000001106
7611711800174,24781611000001106
7611711407557,24781811000001105
7611711800204,24781811000001105
7611711407595,24782311000001105
7611711800303,24782311000001105
7611711407625,24782511000001104
7611711800334,24782511000001104
7611711407656,24782711000001109
7611711800365,24782711000001109
7611711407571,24782911000001106
7611711800280,24782911000001106
7611711407601,24783111000001102
7611711800310,24783111000001102
7611711407632,24783311000001100
7611711800341,24783311000001100
7611711407663,24783511000001106
7611711800372,24783511000001106
7611711407588,24784311000001103
7611711800297,24784311000001103
7611711407618,24784511000001109
7611711800327,24784511000001109
7611711407649,24784711000001104
7611711800358,24784711000001104
7611711407670,24784911000001102
7611711800389,24784911000001102
7611711407687,24785111000001101
7611711802253,24785111000001101
7611711407717,24785311000001104
7611711802284,24785311000001104
7611711407748,24785511000001105
7611711802314,24785511000001105
7611711407779,24785711000001100
7611711802345,24785711000001100
7611711407694,24786011000001106
7611711802260,24786011000001106
7611711407724,24786211000001101
7611711802291,24786211000001101
7611711407755,24786411000001102
7611711802321,24786411000001102
7611711407786,24786611000001104
7611711802352,24786611000001104
7611711407700,24786811000001100
7611711802277,24786811000001100
7611711407731,24787011000001109
7611711802307,24787011000001109
7611711407762,24787211000001104
7611711802338,24787211000001104
7611711407793,24787411000001100
7611711802369,24787411000001100
7611711404563,24787711000001106
7611711799010,24787711000001106
7611711407809,24787811000001103
7611711802437,24787811000001103
7611711404594,24788011000001105
7611711799041,24788011000001105
7611711404624,24788211000001100
7611711799072,24788211000001100
7611711407830,24788511000001102
7611711802468,24788511000001102
7611711404655,24788611000001103
7611711799102,24788611000001103
7611711404570,24788811000001104
7611711799027,24788811000001104
7611711404600,24789011000001100
7611711799058,24789011000001100
7611711404631,24789211000001105
7611711799089,24789211000001105
7611711404662,24789411000001109
7611711799119,24789411000001109
7611711404587,24789611000001107
7611711799034,24789611000001107
7611711404617,24789811000001106
7611711799065,24789811000001106
7611711404648,24790111000001105
7611711799096,24790111000001105
7611711407861,24790211000001104
7611711802499,24790211000001104
7611711404679,24790411000001100
7611711799126,24790411000001100
7611711407892,24790611000001102
7611711802529,24790611000001102
7611711407816,24790811000001103
7611711802444,24790811000001103
7611711407847,24791011000001100
7611711802475,24791011000001100
7611711407878,24791211000001105
7611711802505,24791211000001105
7611711407908,24791411000001109
7611711802536,24791411000001109
7611711407823,24791611000001107
7611711802451,24791611000001107
7611711407854,24791811000001106
7611711802482,24791811000001106
7611711407885,24792011000001108
7611711802512,24792011000001108
7611711407915,24792211000001103
7611711802543,24792211000001103
7611711404686,24793011000001104
7611711799195,24793011000001104
7611711404716,24793211000001109
7611711799225,24793211000001109
7611711404747,24793411000001108
7611711799256,24793411000001108
7611711404778,24793711000001102
7611711799287,24793711000001102
7611711562379,24793911000001100
7611711404693,24794011000001102
7611711799201,24794011000001102
7611711404723,24794211000001107
7611711799232,24794211000001107
7611711404754,24794611000001109
7611711799263,24794611000001109
7611711562362,24794711000001100
7611711404785,24794911000001103
7611711799294,24794911000001103
7611711562430,24795211000001108
7611711639361,24795211000001108
7611711404709,24795311000001100
7611711799218,24795311000001100
7611711404730,24795511000001106
7611711799249,24795511000001106
7611711562423,24795811000001109
7611711639354,24795811000001109
7611711404761,24795911000001104
7611711799270,24795911000001104
7611711404792,24796411000001103
7611711799300,24796411000001103
7611711562447,24796511000001104
7611711639712,24796511000001104
5012674902608,24796611000001100
05012674902608,24796611000001100
5060146292436,24796611000001100
5060146293051,24796611000001100
7611711562454,24796911000001106
7611711639729,24796911000001106
7611711404808,24797011000001105
7611711801171,24797011000001105
7611711404839,24797311000001108
7611711801201,24797311000001108
5012674902592,24797711000001107
05012674902592,24797711000001107
5060146292429,24797711000001107
5060146293044,24797711000001107
7611711404860,24797811000001104
7611711801232,24797811000001104
7611711404891,24798111000001107
7611711801263,24798111000001107
7611711404815,24798411000001102
7611711801188,24798411000001102
7611711404846,24798711000001108
7611711801218,24798711000001108
7611711404877,24799011000001101
7611711801249,24799011000001101
7611711404907,24799211000001106
7611711801270,24799211000001106
7611711404822,24799411000001105
7611711801195,24799411000001105
7611711404853,24799711000001104
7611711801225,24799711000001104
7611711404884,24799911000001102
7611711801256,24799911000001102
7611711562751,24800211000001104
7611711404914,24800311000001107
7611711801287,24800311000001107
7611711562744,24800511000001101
7611711404921,24800711000001106
7611711801355,24800711000001106
7611711562836,24800911000001108
7611711404952,24801211000001105
7611711801386,24801211000001105
7611711562829,24801311000001102
7611711404983,24801511000001108
7611711801416,24801511000001108
7611711405010,24802211000001103
7611711801447,24802211000001103
7611711633949,24802411000001104
7611711404938,24802611000001101
7611711801362,24802611000001101
7611711404969,24802811000001102
7611711801393,24802811000001102
7611711633956,24802911000001107
7611711404990,24803211000001109
7611711801423,24803211000001109
7611711633963,24803311000001101
7611711405027,24803611000001106
7611711801454,24803611000001106
7611711633970,24803711000001102
7611711404945,24804011000001102
7611711801379,24804011000001102
7611711633987,24804111000001101
7611711404976,24804411000001106
7611711801409,24804411000001106
7611711633994,24804511000001105
7611711405003,24804811000001108
7611711801430,24804811000001108
7611711634069,24804911000001103
7611711405034,24805211000001108
7611711801461,24805211000001108
5028360000145,24805411000001107
7611711634113,24805511000001106
7611711634076,24805711000001101
7611711634106,24805911000001104
7611711634090,24806211000001102
7611711660648,24806411000001103
7611711634083,24806511000001104
7611711634014,24806811000001101
7611711660631,24806911000001106
7611711634021,24807111000001106
7611711660662,24807411000001101
7611711634038,24807511000001102
7611711660655,24807811000001104
7611711634045,24807911000001109
7611711660563,24808311000001109
7611711634137,24808411000001102
7611711634144,24808711000001108
7611711660556,24808811000001100
7611711634151,24809111000001100
7611711660587,24809211000001106
7611711660570,24809411000001105
7611711541732,24809611000001108
7611711541725,24809911000001102
7611711634168,24810011000001107
7611711634175,24810211000001102
7611711558433,24810411000001103
7611711558426,24810711000001109
7611711562638,24810811000001101
7611711562621,24811111000001102
7611711541695,24811211000001108
7611711562652,24811511000001106
7611711541688,24811611000001105
7611711558396,24811911000001104
7611711562645,24812011000001106
7611711558389,24812211000001101
7611711660600,24812711000001108
7611711660594,24813211000001107
7611711660624,24813611000001109
7611711660617,24814011000001100
7611711660525,24814511000001108
7611711660518,24814811000001106
7611711660549,24815211000001106
7611711660532,24815511000001109
7611711541718,24815911000001102
7611711541701,24816211000001100
7611711558419,24816611000001103
7611711558402,24817011000001108
7611711541671,24817311000001106
7611711541664,24817711000001105
7611711558372,24818111000001105
7611711558365,24818311000001107
7611711542494,24818811000001103
7611711542487,24819011000001104
7611711558631,24819211000001109
7611711558624,24819411000001108
7611711542456,24819811000001105
7611711542449,24820211000001108
7611711558594,24820611000001105
7611711558587,24821011000001107
7611711667487,24821211000001102
7611711667470,24821411000001103
7611711667500,24821611000001100
7611711667494,24821811000001101
7611711667401,24822111000001103
7611711563079,24822211000001109
7611711562911,24822211000001109
7611711563062,24822411000001108
7611711562904,24822411000001108
7611711563086,24822711000001102
7611711562980,24822711000001102
7611711667395,24822811000001105
7611711563093,24823011000001108
7611711562997,24823011000001108
7611711667425,24823211000001103
7611711667418,24823411000001104
7611711542470,24823611000001101
7611711542463,24823811000001102
7611711558617,24824011000001105
7611711558600,24824211000001100
7611711542432,24824411000001101
7611711542425,24824611000001103
7611711558570,24824811000001104
7611711558563,24825011000001109
7611711667449,24825211000001104
7611711667432,24825411000001100
7611711667463,24825711000001106
7611711667456,24826111000001104
7611711667364,24826311000001102
7611711667357,24826711000001103
7611711586726,24827011000001102
7611711667388,24827311000001104
7611711667371,24827711000001100
7611711586542,24828111000001100
5017007051909,24828611000001108
7611711586535,24828811000001107
7611711586528,24829011000001106
7611711586696,24829211000001101
00757770495689,24829611000001104
7611711586689,24829711000001108
7611711586672,24829911000001105
7611711585828,24830111000001104
7611711585811,24830311000001102
7611711585804,24830511000001108
7611711585972,24830711000001103
7611711585965,24830911000001101
7611711585958,24831111000001105
7611711585460,24831611000001102
7611711586719,24831711000001106
7611711586702,24831911000001108
7611711586870,24832111000001100
7611711586863,24832311000001103
7611711586856,24832511000001109
7611711586009,24832711000001104
7611711585996,24832911000001102
7611711585989,24833111000001106
7611711586153,24833311000001108
7611711586146,24833511000001102
7611711586139,24833711000001107
7611711586184,24833911000001109
7611711586177,24834111000001108
7611711586160,24834311000001105
7611711586337,24834511000001104
7611711586320,24834711000001109
7611711586313,24834911000001106
7611711585453,24835311000001109
7611711585446,24835511000001103
7611711585613,24835711000001108
7611711585606,24835911000001105
7611711585590,24836111000001101
7611711586368,24836411000001106
7611711586351,24836611000001109
7611711574143,24836711000001100
7611711586344,24836911000001103
7611711574136,24837211000001109
7611711586511,24837311000001101
7611711574129,24837611000001106
7611711586504,24837711000001102
7611711586498,24838011000001103
7611711574297,24838111000001102
7611711574280,24838311000001100
7611711585644,24838611000001105
7611711574099,24838711000001101
7611711574273,24838711000001101
7611711585637,24839011000001108
7611711573429,24839111000001109
7611711585620,24839411000001104
7611711573412,24839511000001100
7611711585798,24839811000001102
7611711573405,24839911000001107
7611711585781,24840211000001106
7611711573573,24840311000001103
7611711585774,24840611000001108
7611711573566,24840911000001102
7611711542654,24841011000001105
7611711573559,24841111000001106
7611711542647,24841311000001108
7611711542975,24841611000001103
7611711551656,24841711000001107
7611711551649,24842011000001102
7611711542968,24842111000001101
7611711542616,24842411000001106
7611711556477,24842611000001109
7611711542609,24842711000001100
7611711556460,24843011000001106
7611711551533,24843111000001107
7611711551526,24843311000001109
7611711542951,24843611000001104
7611711551670,24843711000001108
7611711551663,24843911000001105
7611711542944,24844111000001109
7611711551694,24844311000001106
7611711556415,24844711000001105
7611711551687,24844811000001102
7611711556408,24845011000001107
7611711551557,24845211000001102
7611711551540,24845611000001100
7611711551571,24845911000001106
7611711556354,24846011000001103
7611711551564,24846311000001100
7611711542920,24846411000001107
7611711556347,24846711000001101
7611711542630,24846811000001109
7611711542623,24847011000001100
7611711551595,24847211000001105
7611711551588,24847411000001109
7611711542593,24847611000001107
7611711551472,24848011000001104
7611711551465,24848211000001109
7611711551618,24848411000001108
7611711551601,24848611000001106
7611711551632,24848811000001105
7611711551625,24849011000001109
7611711551496,24849211000001104
7611711551489,24849411000001100
7611711551519,24849611000001102
7611711551502,24849811000001103
7611711542913,24850311000001101
7611711542906,24850511000001107
7611711556293,24850711000001102
7611711556286,24850911000001100
7611711556439,24851111000001109
7611711556422,24851311000001106
7611711556453,24851511000001100
7611711556446,24851711000001105
7611711556316,24851911000001107
7611711556309,24852111000001104
7611711556330,24852311000001102
7611711556323,24852511000001108
7611711556491,24852711000001103
7611711556484,24852911000001101
7611711556514,24853211000001104
7611711556507,24853411000001100
7611711556378,24853611000001102
7611711556361,24853811000001103
7611711556392,24854011000001106
7611711556385,24854211000001101
7611711574327,24854411000001102
7611711574310,24854611000001104
7611711574303,24854911000001105
7611711574471,24855111000001106
7611711574464,24855411000001101
7611711574457,24855611000001103
7611711573603,24855811000001104
7611711573597,24856011000001101
7611711573580,24856211000001106
7611711573757,24857111000001102
7611711573740,24857311000001100
7611711573733,24857511000001106
7611711574501,24857711000001101
7611711574495,24857911000001104
7611711574488,24858111000001101
7611711574655,24858311000001104
7611711574648,24858511000001105
7611711574631,24858711000001100
7611711573788,24858911000001103
7611711573771,24859111000001108
7611711573764,24859311000001105
7611711573931,24859511000001104
7611711573924,24859711000001109
7611711573917,24859911000001106
7611711573962,24860111000001109
7611711573955,24860311000001106
7611711573948,24860511000001100
7611711574112,24860711000001105
7611711574105,24860911000001107
7611711574273,24861111000001103
7611711574099,24861111000001103
7611711573245,24861311000001101
7611711573238,24861511000001107
7611711573221,24861711000001102
7611711573399,24862011000001107
7611711573382,24862211000001102
7611711573375,24862411000001103
4018678016519,24862611000001100
4018678016816,24862811000001101
4018678016663,24863011000001103
4018678017110,24863411000001107
4018678017264,24863611000001105
7611711634052,24864811000001107
4018678016847,24865511000001105
4018678016991,24865711000001100
4018678017141,24865911000001103
7611711563284,24866411000001102
7611711563277,24866711000001108
7611711563260,24867211000001104
7611711563611,24867811000001103
4018678016618,24867911000001108
7611711563604,24868111000001106
7611711563598,24868411000001101
4018678016915,24868511000001102
4018678017066,24868811000001104
4018678017219,24869011000001100
7611711563734,24869311000001102
7611711563727,24869611000001107
7611711563710,24870011000001102
7611711563840,24870711000001100
7611711563833,24871011000001106
7611711563925,24871211000001101
7611711563918,24871311000001109
7611711564007,24871411000001102
7611711563994,24871511000001103
7611711564083,24871611000001104
7611711564076,24871711000001108
4018678016571,24871911000001105
4018678016724,24872111000001102
4018678016878,24872311000001100
4018678017172,24872711000001101
4018678017325,24872911000001104
7611711563376,24873011000001107
7611711563369,24873611000001100
